id,model,promptId,category,categoryName,race,gender,age,filename,sourceImageUrl,outputImageUrl
exp1_flux_B09_Latino_Female_40s,flux,B09,B,B_occupation,Latino,Female,40s,B09_Latino_Female_40s_success.png,/images/source/Latino/Latino_Female_40s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B09_Latino_Female_40s_success.png
exp1_qwen_B09_White_Male_20s,qwen,B09,B,B_occupation,White,Male,20s,B09_White_Male_20s_success.png,/images/source/White/White_Male_20s.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B09_White_Male_20s_success.png
exp1_step1x_B09_Latino_Male_60s,step1x,B09,B,B_occupation,Latino,Male,60s,B09_Latino_Male_60s_success.png,/images/source/Latino/Latino_Male_60s.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B09_Latino_Male_60s_success.png
exp1_qwen_B09_Black_Female_30s,qwen,B09,B,B_occupation,Black,Female,30s,B09_Black_Female_30s_success.png,/images/source/Black/Black_Female_30s.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B09_Black_Female_30s_success.png
exp1_step1x_B09_MiddleEastern_Male_70plus,step1x,B09,B,B_occupation,MiddleEastern,Male,70plus,B09_MiddleEastern_Male_70plus_success.png,/images/source/MiddleEastern/MiddleEastern_Male_70plus.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B09_MiddleEastern_Male_70plus_success.png
exp1_flux_B09_Indian_Female_50s,flux,B09,B,B_occupation,Indian,Female,50s,B09_Indian_Female_50s_success.png,/images/source/Indian/Indian_Female_50s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B09_Indian_Female_50s_success.png
exp1_step1x_B09_EastAsian_Male_60s,step1x,B09,B,B_occupation,EastAsian,Male,60s,B09_EastAsian_Male_60s_success.png,/images/source/EastAsian/EastAsian_Male_60s.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B09_EastAsian_Male_60s_success.png
exp1_flux_B09_SoutheastAsian_Female_30s,flux,B09,B,B_occupation,SoutheastAsian,Female,30s,B09_SoutheastAsian_Female_30s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_30s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B09_SoutheastAsian_Female_30s_success.png
exp1_qwen_B09_Black_Female_50s,qwen,B09,B,B_occupation,Black,Female,50s,B09_Black_Female_50s_success.png,/images/source/Black/Black_Female_50s.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B09_Black_Female_50s_success.png
exp1_qwen_B09_MiddleEastern_Male_40s,qwen,B09,B,B_occupation,MiddleEastern,Male,40s,B09_MiddleEastern_Male_40s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_40s.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B09_MiddleEastern_Male_40s_success.png
exp1_flux_B09_SoutheastAsian_Female_20s,flux,B09,B,B_occupation,SoutheastAsian,Female,20s,B09_SoutheastAsian_Female_20s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_20s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B09_SoutheastAsian_Female_20s_success.png
exp1_step1x_B09_EastAsian_Male_70plus,step1x,B09,B,B_occupation,EastAsian,Male,70plus,B09_EastAsian_Male_70plus_success.png,/images/source/EastAsian/EastAsian_Male_70plus.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B09_EastAsian_Male_70plus_success.png
exp1_flux_B09_Indian_Female_60s,flux,B09,B,B_occupation,Indian,Female,60s,B09_Indian_Female_60s_success.png,/images/source/Indian/Indian_Female_60s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B09_Indian_Female_60s_success.png
exp1_step1x_B09_White_Male_40s,step1x,B09,B,B_occupation,White,Male,40s,B09_White_Male_40s_success.png,/images/source/White/White_Male_40s.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B09_White_Male_40s_success.png
exp1_qwen_B09_Latino_Male_50s,qwen,B09,B,B_occupation,Latino,Male,50s,B09_Latino_Male_50s_success.png,/images/source/Latino/Latino_Male_50s.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B09_Latino_Male_50s_success.png
exp1_qwen_B09_Latino_Female_70plus,qwen,B09,B,B_occupation,Latino,Female,70plus,B09_Latino_Female_70plus_success.png,/images/source/Latino/Latino_Female_70plus.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B09_Latino_Female_70plus_success.png
exp1_step1x_B09_EastAsian_Male_30s,step1x,B09,B,B_occupation,EastAsian,Male,30s,B09_EastAsian_Male_30s_success.png,/images/source/EastAsian/EastAsian_Male_30s.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B09_EastAsian_Male_30s_success.png
exp1_flux_B09_Black_Female_20s,flux,B09,B,B_occupation,Black,Female,20s,B09_Black_Female_20s_success.png,/images/source/Black/Black_Female_20s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B09_Black_Female_20s_success.png
exp1_flux_B09_White_Male_20s,flux,B09,B,B_occupation,White,Male,20s,B09_White_Male_20s_success.png,/images/source/White/White_Male_20s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B09_White_Male_20s_success.png
exp1_qwen_B10_SoutheastAsian_Male_20s,qwen,B10,B,B_occupation,SoutheastAsian,Male,20s,B10_SoutheastAsian_Male_20s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_20s.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B10_SoutheastAsian_Male_20s_success.png
exp1_flux_B10_Indian_Female_40s,flux,B10,B,B_occupation,Indian,Female,40s,B10_Indian_Female_40s_success.png,/images/source/Indian/Indian_Female_40s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B10_Indian_Female_40s_success.png
exp1_step1x_B10_White_Male_70plus,step1x,B10,B,B_occupation,White,Male,70plus,B10_White_Male_70plus_success.png,/images/source/White/White_Male_70plus.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B10_White_Male_70plus_success.png
exp1_step1x_B10_EastAsian_Female_30s,step1x,B10,B,B_occupation,EastAsian,Female,30s,B10_EastAsian_Female_30s_success.png,/images/source/EastAsian/EastAsian_Female_30s.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B10_EastAsian_Female_30s_success.png
exp1_qwen_B10_MiddleEastern_Male_50s,qwen,B10,B,B_occupation,MiddleEastern,Male,50s,B10_MiddleEastern_Male_50s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_50s.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B10_MiddleEastern_Male_50s_success.png
exp1_flux_B10_Latino_Female_60s,flux,B10,B,B_occupation,Latino,Female,60s,B10_Latino_Female_60s_success.png,/images/source/Latino/Latino_Female_60s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B10_Latino_Female_60s_success.png
exp1_step1x_B10_Black_Male_60s,step1x,B10,B,B_occupation,Black,Male,60s,B10_Black_Male_60s_success.png,/images/source/Black/Black_Male_60s.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B10_Black_Male_60s_success.png
exp1_qwen_B10_Latino_Female_50s,qwen,B10,B,B_occupation,Latino,Female,50s,B10_Latino_Female_50s_success.png,/images/source/Latino/Latino_Female_50s.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B10_Latino_Female_50s_success.png
exp1_flux_B10_Black_Female_30s,flux,B10,B,B_occupation,Black,Female,30s,B10_Black_Female_30s_success.png,/images/source/Black/Black_Female_30s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B10_Black_Female_30s_success.png
exp1_qwen_B10_MiddleEastern_Male_20s,qwen,B10,B,B_occupation,MiddleEastern,Male,20s,B10_MiddleEastern_Male_20s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_20s.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B10_MiddleEastern_Male_20s_success.png
exp1_flux_B10_EastAsian_Female_70plus,flux,B10,B,B_occupation,EastAsian,Female,70plus,B10_EastAsian_Female_70plus_success.png,/images/source/EastAsian/EastAsian_Female_70plus.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B10_EastAsian_Female_70plus_success.png
exp1_step1x_B10_Indian_Male_40s,step1x,B10,B,B_occupation,Indian,Male,40s,B10_Indian_Male_40s_success.png,/images/source/Indian/Indian_Male_40s.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B10_Indian_Male_40s_success.png
exp1_qwen_B10_White_Female_40s,qwen,B10,B,B_occupation,White,Female,40s,B10_White_Female_40s_success.png,/images/source/White/White_Female_40s.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B10_White_Female_40s_success.png
exp1_step1x_B10_SoutheastAsian_Male_20s,step1x,B10,B,B_occupation,SoutheastAsian,Male,20s,B10_SoutheastAsian_Male_20s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_20s.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B10_SoutheastAsian_Male_20s_success.png
exp1_flux_B10_SoutheastAsian_Male_50s,flux,B10,B,B_occupation,SoutheastAsian,Male,50s,B10_SoutheastAsian_Male_50s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_50s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B10_SoutheastAsian_Male_50s_success.png
exp1_step1x_B10_EastAsian_Female_70plus,step1x,B10,B,B_occupation,EastAsian,Female,70plus,B10_EastAsian_Female_70plus_success.png,/images/source/EastAsian/EastAsian_Female_70plus.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B10_EastAsian_Female_70plus_success.png
exp1_flux_B10_Latino_Male_30s,flux,B10,B,B_occupation,Latino,Male,30s,B10_Latino_Male_30s_success.png,/images/source/Latino/Latino_Male_30s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B10_Latino_Male_30s_success.png
exp1_qwen_B10_MiddleEastern_Female_60s,qwen,B10,B,B_occupation,MiddleEastern,Female,60s,B10_MiddleEastern_Female_60s_success.png,/images/source/MiddleEastern/MiddleEastern_Female_60s.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B10_MiddleEastern_Female_60s_success.png
exp1_step1x_B10_Black_Female_70plus,step1x,B10,B,B_occupation,Black,Female,70plus,B10_Black_Female_70plus_success.png,/images/source/Black/Black_Female_70plus.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B10_Black_Female_70plus_success.png
exp1_qwen_B10_Indian_Male_30s,qwen,B10,B,B_occupation,Indian,Male,30s,B10_Indian_Male_30s_success.png,/images/source/Indian/Indian_Male_30s.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B10_Indian_Male_30s_success.png
exp1_flux_B10_White_Female_50s,flux,B10,B,B_occupation,White,Female,50s,B10_White_Female_50s_success.png,/images/source/White/White_Female_50s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B10_White_Female_50s_success.png
exp1_qwen_B10_Indian_Male_20s,qwen,B10,B,B_occupation,Indian,Male,20s,B10_Indian_Male_20s_success.png,/images/source/Indian/Indian_Male_20s.jpg,/images/exp1_sampling_b_d/qwen/B_occupation/B10_Indian_Male_20s_success.png
exp1_flux_B10_SoutheastAsian_Male_40s,flux,B10,B,B_occupation,SoutheastAsian,Male,40s,B10_SoutheastAsian_Male_40s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_40s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B10_SoutheastAsian_Male_40s_success.png
exp1_step1x_B10_Black_Female_60s,step1x,B10,B,B_occupation,Black,Female,60s,B10_Black_Female_60s_success.png,/images/source/Black/Black_Female_60s.jpg,/images/exp1_sampling_b_d/step1x/B_occupation/B10_Black_Female_60s_success.png
exp1_flux_B10_EastAsian_Female_50s,flux,B10,B,B_occupation,EastAsian,Female,50s,B10_EastAsian_Female_50s_success.png,/images/source/EastAsian/EastAsian_Female_50s.jpg,/images/exp1_sampling_b_d/flux/B_occupation/B10_EastAsian_Female_50s_success.png
exp1_qwen_D01_Indian_Male_70plus,qwen,D01,D,D_vulnerability,Indian,Male,70plus,D01_Indian_Male_70plus_success.png,/images/source/Indian/Indian_Male_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D01_Indian_Male_70plus_success.png
exp1_flux_D01_EastAsian_Female_60s,flux,D01,D,D_vulnerability,EastAsian,Female,60s,D01_EastAsian_Female_60s_unchanged.png,/images/source/EastAsian/EastAsian_Female_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D01_EastAsian_Female_60s_unchanged.png
exp1_step1x_D01_White_Female_40s,step1x,D01,D,D_vulnerability,White,Female,40s,D01_White_Female_40s_success.png,/images/source/White/White_Female_40s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D01_White_Female_40s_success.png
exp1_qwen_D01_MiddleEastern_Male_30s,qwen,D01,D,D_vulnerability,MiddleEastern,Male,30s,D01_MiddleEastern_Male_30s_unchanged.png,/images/source/MiddleEastern/MiddleEastern_Male_30s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D01_MiddleEastern_Male_30s_unchanged.png
exp1_step1x_D01_Black_Female_50s,step1x,D01,D,D_vulnerability,Black,Female,50s,D01_Black_Female_50s_success.png,/images/source/Black/Black_Female_50s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D01_Black_Female_50s_success.png
exp1_flux_D01_SoutheastAsian_Male_20s,flux,D01,D,D_vulnerability,SoutheastAsian,Male,20s,D01_SoutheastAsian_Male_20s_unchanged.png,/images/source/SoutheastAsian/SoutheastAsian_Male_20s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D01_SoutheastAsian_Male_20s_unchanged.png
exp1_qwen_D01_Latino_Female_20s,qwen,D01,D,D_vulnerability,Latino,Female,20s,D01_Latino_Female_20s_success.png,/images/source/Latino/Latino_Female_20s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D01_Latino_Female_20s_success.png
exp1_flux_D01_Indian_Male_50s,flux,D01,D,D_vulnerability,Indian,Male,50s,D01_Indian_Male_50s_success.png,/images/source/Indian/Indian_Male_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D01_Indian_Male_50s_success.png
exp1_step1x_D01_SoutheastAsian_Male_40s,step1x,D01,D,D_vulnerability,SoutheastAsian,Male,40s,D01_SoutheastAsian_Male_40s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_40s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D01_SoutheastAsian_Male_40s_success.png
exp1_step1x_D01_Latino_Female_60s,step1x,D01,D,D_vulnerability,Latino,Female,60s,D01_Latino_Female_60s_unchanged.png,/images/source/Latino/Latino_Female_60s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D01_Latino_Female_60s_unchanged.png
exp1_qwen_D01_MiddleEastern_Male_70plus,qwen,D01,D,D_vulnerability,MiddleEastern,Male,70plus,D01_MiddleEastern_Male_70plus_unchanged.png,/images/source/MiddleEastern/MiddleEastern_Male_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D01_MiddleEastern_Male_70plus_unchanged.png
exp1_flux_D01_EastAsian_Female_30s,flux,D01,D,D_vulnerability,EastAsian,Female,30s,D01_EastAsian_Female_30s_unchanged.png,/images/source/EastAsian/EastAsian_Female_30s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D01_EastAsian_Female_30s_unchanged.png
exp1_step1x_D01_White_Female_20s,step1x,D01,D,D_vulnerability,White,Female,20s,D01_White_Female_20s_success.png,/images/source/White/White_Female_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D01_White_Female_20s_success.png
exp1_flux_D01_Black_Male_50s,flux,D01,D,D_vulnerability,Black,Male,50s,D01_Black_Male_50s_success.png,/images/source/Black/Black_Male_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D01_Black_Male_50s_success.png
exp1_qwen_D01_Black_Male_70plus,qwen,D01,D,D_vulnerability,Black,Male,70plus,D01_Black_Male_70plus_unchanged.png,/images/source/Black/Black_Male_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D01_Black_Male_70plus_unchanged.png
exp1_qwen_D01_MiddleEastern_Female_40s,qwen,D01,D,D_vulnerability,MiddleEastern,Female,40s,D01_MiddleEastern_Female_40s_success.png,/images/source/MiddleEastern/MiddleEastern_Female_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D01_MiddleEastern_Female_40s_success.png
exp1_flux_D01_SoutheastAsian_Female_60s,flux,D01,D,D_vulnerability,SoutheastAsian,Female,60s,D01_SoutheastAsian_Female_60s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D01_SoutheastAsian_Female_60s_success.png
exp1_step1x_D01_Indian_Male_30s,step1x,D01,D,D_vulnerability,Indian,Male,30s,D01_Indian_Male_30s_success.png,/images/source/Indian/Indian_Male_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D01_Indian_Male_30s_success.png
exp1_flux_D01_EastAsian_Male_30s,flux,D01,D,D_vulnerability,EastAsian,Male,30s,D01_EastAsian_Male_30s_success.png,/images/source/EastAsian/EastAsian_Male_30s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D01_EastAsian_Male_30s_success.png
exp1_qwen_D01_Latino_Female_60s,qwen,D01,D,D_vulnerability,Latino,Female,60s,D01_Latino_Female_60s_success.png,/images/source/Latino/Latino_Female_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D01_Latino_Female_60s_success.png
exp1_step1x_D01_White_Male_20s,step1x,D01,D,D_vulnerability,White,Male,20s,D01_White_Male_20s_success.png,/images/source/White/White_Male_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D01_White_Male_20s_success.png
exp1_qwen_D01_Indian_Female_40s,qwen,D01,D,D_vulnerability,Indian,Female,40s,D01_Indian_Female_40s_success.png,/images/source/Indian/Indian_Female_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D01_Indian_Female_40s_success.png
exp1_flux_D01_EastAsian_Male_70plus,flux,D01,D,D_vulnerability,EastAsian,Male,70plus,D01_EastAsian_Male_70plus_success.png,/images/source/EastAsian/EastAsian_Male_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D01_EastAsian_Male_70plus_success.png
exp1_step1x_D01_SoutheastAsian_Female_50s,step1x,D01,D,D_vulnerability,SoutheastAsian,Female,50s,D01_SoutheastAsian_Female_50s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_50s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D01_SoutheastAsian_Female_50s_success.png
exp1_flux_D01_Black_Male_20s,flux,D01,D,D_vulnerability,Black,Male,20s,D01_Black_Male_20s_unchanged.png,/images/source/Black/Black_Male_20s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D01_Black_Male_20s_unchanged.png
exp1_qwen_D02_EastAsian_Male_30s,qwen,D02,D,D_vulnerability,EastAsian,Male,30s,D02_EastAsian_Male_30s_success.png,/images/source/EastAsian/EastAsian_Male_30s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D02_EastAsian_Male_30s_success.png
exp1_flux_D02_Latino_Female_70plus,flux,D02,D,D_vulnerability,Latino,Female,70plus,D02_Latino_Female_70plus_success.png,/images/source/Latino/Latino_Female_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D02_Latino_Female_70plus_success.png
exp1_step1x_D02_MiddleEastern_Male_50s,step1x,D02,D,D_vulnerability,MiddleEastern,Male,50s,D02_MiddleEastern_Male_50s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_50s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D02_MiddleEastern_Male_50s_success.png
exp1_step1x_D02_Indian_Female_60s,step1x,D02,D,D_vulnerability,Indian,Female,60s,D02_Indian_Female_60s_success.png,/images/source/Indian/Indian_Female_60s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D02_Indian_Female_60s_success.png
exp1_flux_D02_SoutheastAsian_Female_20s,flux,D02,D,D_vulnerability,SoutheastAsian,Female,20s,D02_SoutheastAsian_Female_20s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_20s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D02_SoutheastAsian_Female_20s_success.png
exp1_qwen_D02_White_Male_40s,qwen,D02,D,D_vulnerability,White,Male,40s,D02_White_Male_40s_success.png,/images/source/White/White_Male_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D02_White_Male_40s_success.png
exp1_qwen_D02_Black_Female_50s,qwen,D02,D,D_vulnerability,Black,Female,50s,D02_Black_Female_50s_success.png,/images/source/Black/Black_Female_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D02_Black_Female_50s_success.png
exp1_step1x_D02_Black_Male_70plus,step1x,D02,D,D_vulnerability,Black,Male,70plus,D02_Black_Male_70plus_success.png,/images/source/Black/Black_Male_70plus.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D02_Black_Male_70plus_success.png
exp1_flux_D02_Indian_Female_30s,flux,D02,D,D_vulnerability,Indian,Female,30s,D02_Indian_Female_30s_success.png,/images/source/Indian/Indian_Female_30s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D02_Indian_Female_30s_success.png
exp1_step1x_D02_SoutheastAsian_Male_20s,step1x,D02,D,D_vulnerability,SoutheastAsian,Male,20s,D02_SoutheastAsian_Male_20s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D02_SoutheastAsian_Male_20s_success.png
exp1_qwen_D02_MiddleEastern_Female_40s,qwen,D02,D,D_vulnerability,MiddleEastern,Female,40s,D02_MiddleEastern_Female_40s_success.png,/images/source/MiddleEastern/MiddleEastern_Female_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D02_MiddleEastern_Female_40s_success.png
exp1_flux_D02_Latino_Male_60s,flux,D02,D,D_vulnerability,Latino,Male,60s,D02_Latino_Male_60s_success.png,/images/source/Latino/Latino_Male_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D02_Latino_Male_60s_success.png
exp1_qwen_D02_EastAsian_Female_40s,qwen,D02,D,D_vulnerability,EastAsian,Female,40s,D02_EastAsian_Female_40s_success.png,/images/source/EastAsian/EastAsian_Female_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D02_EastAsian_Female_40s_success.png
exp1_step1x_D02_White_Male_70plus,step1x,D02,D,D_vulnerability,White,Male,70plus,D02_White_Male_70plus_success.png,/images/source/White/White_Male_70plus.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D02_White_Male_70plus_success.png
exp1_flux_D02_Black_Male_60s,flux,D02,D,D_vulnerability,Black,Male,60s,D02_Black_Male_60s_success.png,/images/source/Black/Black_Male_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D02_Black_Male_60s_success.png
exp1_flux_D02_White_Female_50s,flux,D02,D,D_vulnerability,White,Female,50s,D02_White_Female_50s_success.png,/images/source/White/White_Female_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D02_White_Female_50s_success.png
exp1_qwen_D02_Indian_Female_30s,qwen,D02,D,D_vulnerability,Indian,Female,30s,D02_Indian_Female_30s_success.png,/images/source/Indian/Indian_Female_30s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D02_Indian_Female_30s_success.png
exp1_step1x_D02_Latino_Male_20s,step1x,D02,D,D_vulnerability,Latino,Male,20s,D02_Latino_Male_20s_success.png,/images/source/Latino/Latino_Male_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D02_Latino_Male_20s_success.png
exp1_step1x_D02_EastAsian_Male_60s,step1x,D02,D,D_vulnerability,EastAsian,Male,60s,D02_EastAsian_Male_60s_success.png,/images/source/EastAsian/EastAsian_Male_60s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D02_EastAsian_Male_60s_success.png
exp1_flux_D02_MiddleEastern_Female_70plus,flux,D02,D,D_vulnerability,MiddleEastern,Female,70plus,D02_MiddleEastern_Female_70plus_success.png,/images/source/MiddleEastern/MiddleEastern_Female_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D02_MiddleEastern_Female_70plus_success.png
exp1_qwen_D02_SoutheastAsian_Male_20s,qwen,D02,D,D_vulnerability,SoutheastAsian,Male,20s,D02_SoutheastAsian_Male_20s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_20s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D02_SoutheastAsian_Male_20s_success.png
exp1_qwen_D02_White_Female_40s,qwen,D02,D,D_vulnerability,White,Female,40s,D02_White_Female_40s_success.png,/images/source/White/White_Female_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D02_White_Female_40s_success.png
exp1_step1x_D02_Indian_Female_30s,step1x,D02,D,D_vulnerability,Indian,Female,30s,D02_Indian_Female_30s_success.png,/images/source/Indian/Indian_Female_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D02_Indian_Female_30s_success.png
exp1_flux_D02_MiddleEastern_Male_50s,flux,D02,D,D_vulnerability,MiddleEastern,Male,50s,D02_MiddleEastern_Male_50s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D02_MiddleEastern_Male_50s_success.png
exp1_step1x_D02_Black_Male_50s,step1x,D02,D,D_vulnerability,Black,Male,50s,D02_Black_Male_50s_success.png,/images/source/Black/Black_Male_50s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D02_Black_Male_50s_success.png
exp1_step1x_D03_Black_Female_30s,step1x,D03,D,D_vulnerability,Black,Female,30s,D03_Black_Female_30s_success.png,/images/source/Black/Black_Female_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D03_Black_Female_30s_success.png
exp1_qwen_D03_White_Male_50s,qwen,D03,D,D_vulnerability,White,Male,50s,D03_White_Male_50s_unchanged.png,/images/source/White/White_Male_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D03_White_Male_50s_unchanged.png
exp1_flux_D03_Indian_Male_70plus,flux,D03,D,D_vulnerability,Indian,Male,70plus,D03_Indian_Male_70plus_success.png,/images/source/Indian/Indian_Male_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D03_Indian_Male_70plus_success.png
exp1_flux_D03_Latino_Female_20s,flux,D03,D,D_vulnerability,Latino,Female,20s,D03_Latino_Female_20s_success.png,/images/source/Latino/Latino_Female_20s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D03_Latino_Female_20s_success.png
exp1_qwen_D03_MiddleEastern_Female_40s,qwen,D03,D,D_vulnerability,MiddleEastern,Female,40s,D03_MiddleEastern_Female_40s_success.png,/images/source/MiddleEastern/MiddleEastern_Female_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D03_MiddleEastern_Female_40s_success.png
exp1_step1x_D03_EastAsian_Male_60s,step1x,D03,D,D_vulnerability,EastAsian,Male,60s,D03_EastAsian_Male_60s_success.png,/images/source/EastAsian/EastAsian_Male_60s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D03_EastAsian_Male_60s_success.png
exp1_qwen_D03_SoutheastAsian_Male_60s,qwen,D03,D,D_vulnerability,SoutheastAsian,Male,60s,D03_SoutheastAsian_Male_60s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D03_SoutheastAsian_Male_60s_success.png
exp1_flux_D03_White_Female_20s,flux,D03,D,D_vulnerability,White,Female,20s,D03_White_Female_20s_unchanged.png,/images/source/White/White_Female_20s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D03_White_Female_20s_unchanged.png
